SkillId,SkillLevel,NameKor,ShortName,NameDescKor,UseUserAllHitEffect,HideCastingPostfix,CardCastingEffectName,CardEffectName,PortraitCastingEffectName,PortraitEffectName,EnemyEffectName,UserHitEffectName,UserBuffStayEffectName,EnemyHitEffectName,EnemyBuffStayEffectName,SimpleCardCastingEffectName,SimpleCardEffectName,SimplePortraitCastingEffectName,SimplePortraitEffectName,SimpleEnemyEffectName,SimpleUserHitEffectName,SimpleUserBuffStayEffectName,SimpleEnemyHitEffectName,SimpleEnemyBuffStayEffectName,Answer,AnswerType,TargetType,TargetCount,TargetDied,CastingTimeMs,DelayTimeMs,CooltimeMs,CooltimeGroup,SkillGrade,ShowAlert,ShowTarget,BlockInterrupt,BlockDodge,BlockReflect,BlockTaunt,PassiveProcOneTime,PassiveProcShow,FixBuffData1,FixBuffData2,NormalBuffData1,NormalBuffData2,ShowMobSkillDesc,FixDesc,Desc
40127,1,찢어지는 비명,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,1,1,0,0,,,"{'BuffId': 101, 'BuffValue': [20000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격 (연계 B2) [1 페이즈],
40128,1,찢어지는 비명,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,1,1,0,0,,,"{'BuffId': 101, 'BuffValue': [16000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격 (연계 B2) [2 페이즈],
40129,1,피묻은 커터칼 난사,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [20000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격 (연계 B3) [1 페이즈],
40130,1,피묻은 커터칼 난사,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [24000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격 (연계 B3) [2 페이즈],
40131,1,나 예뻐요?,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_Buff,,,,,,,,,Rz_ENEMY_S_Buff,,,,,0,0,Self,0,0,2000,0,20000,0,0,1,0,0,0,0,0,,,"{'BuffId': 207, 'BuffValue': [5000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 20000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 90023, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 20000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,공격력 증가 버프 (연계 C1),
40133,1,안 예쁘다고?,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,1,1,0,0,,,"{'BuffId': 102, 'BuffValue': [36000, 24000, 0, 240000], 'SubValue': [0], 'BuffDurationMs': 5000, 'BuffIntervalMs': 5000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,"전체 대상 공격 (연계 C2-1, 차단 시 발동) [1 페이즈]",
40134,1,안 예쁘다고?,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,1,1,0,0,,,"{'BuffId': 102, 'BuffValue': [36000, 24000, 0, 480000], 'SubValue': [0], 'BuffDurationMs': 5000, 'BuffIntervalMs': 5000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,"전체 대상 공격 (연계 C2-1, 차단 시 발동) [2 페이즈]",
40135,1,그럼 나처럼 만들어 줄게요,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,0,1,0,0,,,"{'BuffId': 101, 'BuffValue': [24000, 0, 0, 160000], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격 (연계 C2-2) [1 페이즈],
40136,1,그럼 나처럼 만들어 줄게요,,정예 금서 빨간 마스크,,true,,,,,Rz_ENEMY_MassiveAttack,,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,0,0,1000,0,0,0,0,1,1,0,1,0,0,,,"{'BuffId': 101, 'BuffValue': [24000, 0, 0, 320000], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,전체 대상 공격 (연계 C2-2) [2 페이즈],
40137,1,빨간 마스크의 만족,,정예 금서 빨간 마스크,,true,,,,,,,,,,,,,,,,,,,0,0,Self,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"{'BuffId': 20021, 'BuffValue': [10000, 40138, 1, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,상대가 전투불능이 되면 체력 회복,
40138,1,빨간 마스크의 만족,,정예 금서 빨간 마스크,,true,,,,,,,,Rz_ENEMY_Heal,,,,,,,,,Rz_ENEMY_Heal_S,,0,0,Self,0,0,0,0,1000,0,0,1,0,0,0,0,0,,,"{'BuffId': 3001, 'BuffValue': [1000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,HP 회복,
40140,1,광폭화,,정예 금서 빨간 마스크,,true,,,,,,,,,Rz_ENEMY_Buff_Stay,,,,,,,,,Rz_ENEMY_Buff_S_Stay,0,0,Self,0,0,1000,0,9999000,0,0,1,0,1,0,0,0,,,"{'BuffId': 4003, 'BuffValue': [15000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 9999000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 3015, 'BuffValue': [10000], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 9999000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",true,광폭화,
40150,1,기본 공격,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,Rz_ENEMY_SkilledHit_S,,,,0,0,HostileTanker,1,0,2000,0,3000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [20000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,기본 공격,
40151,1,메스 긋기,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,Rz_ENEMY_SkilledHit_S,,,,0,0,HostileParty,4,0,3000,0,14000,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [12000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40152,1,사혈,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,Rz_ENEMY_MassiveAttack,Rz_ENEMY_SkilledHit,,,,,,,,Rz_ENEMY_MassiveAttack_S,,,,,0,0,HostileParty,4,0,3000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [9000, 0, 10000, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40153,1,평화의 손길,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,,,,,,,,,,,,,,0,0,Self,1,0,2000,0,21000,0,0,1,0,0,0,0,0,,,"{'BuffId': 5001, 'BuffValue': [40174, 1, 40175, 1, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40154,1,분노 조절,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,,,,,,,,,,,,,,0,0,Self,1,0,1000,0,5000,0,0,1,0,0,1,0,0,,,"{'BuffId': 222, 'BuffValue': [200, 0, 0], 'SubValue': [0], 'BuffDurationMs': 999000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40155,1,체질 개선,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileParty,2,0,1500,0,0,0,0,1,1,0,0,0,0,,,"{'BuffId': 100001, 'BuffValue': [2500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40156,1,당신을 위한 의미,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,,Rz_ENEMY_DOT_Stay,,,,,,,,,,,,0,0,HostileHigherHpRate,1,0,2000,0,13000,0,0,1,1,0,1,0,0,,,"{'BuffId': 104, 'BuffValue': [0, 2500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 8000, 'BuffIntervalMs': 1000, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40157,1,두 가지 처방,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,,,,,,,,,,,,,,0,0,HostileParty,4,0,3000,0,20000,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [18500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40158,1,두 가지 처방,페이즈 1,정예 금서 지킬 & 하이드,,true,,,,,,,Rz_ENEMY_DOT_Stay,,,,,,,,,,Rz_ENEMY_Heal_S,,0,0,HostileParty,4,0,3000,0,10000,0,0,1,1,0,1,0,0,,,"{'BuffId': 101, 'BuffValue': [0, 2500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 3000, 'BuffIntervalMs': 200, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40160,1,기본 공격,페이즈 2,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,Rz_ENEMY_SkilledHit_S,,,,0,0,HostileRandom,1,0,2500,0,3000,0,0,1,1,0,0,0,0,,,"{'BuffId': 101, 'BuffValue': [17500, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40161,1,죄책감,페이즈 2,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,Rz_ENEMY_SkilledHit_S,,,,0,0,HostileParty,4,0,2000,0,999000,0,0,1,0,0,1,1,1,,,"{'BuffId': 90052, 'BuffValue': [20000, 0, 0], 'SubValue': [0], 'BuffDurationMs': 999000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40162,1,주먹으로 퍽!,페이즈 2,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,Rz_ENEMY_SkilledHit_S,,,,0,0,HostileParty,2,0,1000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [13500, 0, 10000, 5000], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40163,1,발로 콱!,페이즈 2,정예 금서 지킬 & 하이드,,true,,,,,,Rz_ENEMY_SkilledHit,,,,,,,,,,,,,0,0,HostileParty,2,0,1000,0,0,0,0,1,1,1,0,0,0,,,"{'BuffId': 101, 'BuffValue': [16000, 0, 0, 5000], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40164,1,일단 헤딩!,페이즈 2,정예 금서 지킬 & 하이드,,true,,,,,Rz_ENEMY_MassiveAttack,,Rz_Stun_Stay,,,,,,,,,,Rz_Stun_Stay_S,,0,0,HostileHealer,1,0,2500,0,11000,0,0,1,1,0,1,0,0,,,"{'BuffId': 14, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 5000, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
40165,1,성질 급하게 쾅!,페이즈 2,정예 금서 지킬 & 하이드,,true,,,,,,,,,,,,,,,,,,,0,0,HostileRandom,1,0,1000,0,0,0,0,1,1,0,0,0,1,,,"{'BuffId': 101, 'BuffValue': [10000, 0, 0, 100000], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 1, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'SubValue': [0], 'OnlyOneProc': '', 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0, 0, 0], 'SubValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}","{'BuffId': 0, 'BuffValue': [0], 'BuffDurationMs': 0, 'BuffIntervalMs': 0, 'BuffStack': 0, 'BuffStackType': 0}",,,
