rarity,role,cost,skilltype,faction,illustrator,atk0,maxatk0,hp0,maxhp0,max,id,name,skill,engname,engskill
6,공격,15,액티브,오리엔탈,Nardack,444,3113,296,2073,5186,6071,쌍자궁,차단 V,Gemini,Cancel V
5,회복,13,액티브,SF,세발문어,369,2587,371,2597,5184,5424,® 천갈궁,치료 IV,® Scorpio,Cure IV
5,공격,13,액티브,미스터리,쥰쥰,443,3107,296,2076,5183,5423,® 사자궁,속공 IV,® Leo,Swipe IV
5,방어,13,액티브,오리엔탈,imp,296,2076,443,3107,5183,5408,전장의 가후,회피 IV,Warfare Jia Xu,Evade IV
5,회복,13,액티브,미스터리,DSmile,370,2591,369,2587,5178,5306,웨딩 릴케,치료 IV,Wedding Rilke,Cure IV
6,공격,14,액티브,미스터리,inpells,442,3100,296,2072,5172,6100,모차르트,차단 V,Mozart,Cancel V
6,공격,14,액티브,판타지,레나,443,3104,295,2066,5170,6127,쿠훌린,분쇄 V,C? Chulainn,Smash V
6,공격,14,액티브,판타지,CTYPE,442,3095,296,2072,5167,6113,스펙터,폭격 V,Spectre,Bombard V
5,공격,15,액티브,미스터리,ZB,441,3090,294,2059,5149,5221,도스토옙스키,역행 IV,Dostoevsky,Regress IV
5,공격,16,액티브,미스터리,SEAL,441,3088,293,2053,5141,5143,교복 나르키소스,고양 IV,School Uniform Narcissus,Enhance IV
6,방어,16,패시브,SF,NINGU,293,2052,441,3088,5140,6139,성냥팔이 소녀,소생 V,The Little Match Girl,Resurrect V
6,회복,12,액티브,판타지,카놀라유,367,2573,366,2566,5139,6442,고양이귀 카밀라,징벌 V,Nekomimi Camilla,Punish V
6,회복,15,액티브,미스터리,xx이나xx,366,2566,366,2566,5132,6030,도플갱어,치유 V,Doppelg?nger,Heal V
6,회복,16,액티브,오리엔탈,망고망구,367,2570,365,2560,5130,6133,산타 장자,우정 V,Santa ZhuangZi,Friendship V
6,회복,14,액티브,오리엔탈,송개,366,2566,365,2560,5126,6035,아난다,참회 V,Ananda,Repent V
5,공격,12,패시브,판타지,마끼아또,440,3082,292,2043,5125,5343,힐데가르트,행운 IV,Hildegard,Lucky IV
5,방어,12,액티브,미스터리,선화,292,2045,438,3072,5117,5342,레비,골절 IV,Levy,Crack IV
6,회복,16,패시브,판타지,겨울비,364,2552,366,2564,5116,6147,그슨대,안위 V,Geuseundae,Empower V
6,공격,13,액티브,미스터리,체리핀,437,3063,292,2045,5108,6164,여우귀 롬멜,차단 V,Fox-eared Rommel,Cancel V
5,회복,12,액티브,판타지,92,364,2553,365,2554,5107,5352,학교의 멘델,우정 IV,School Mendel,Friendship IV
6,방어,14,액티브,오리엔탈,EZU,292,2047,437,3059,5106,6053,벚꽃,철벽 V,Cherry Blossom,Fortify V
6,공격,15,액티브,판타지,CTYPE,438,3065,290,2035,5100,6066,테미스토클레스,분쇄 V,Themistocles,Smash V
6,방어,16,액티브,SF,다군,291,2036,437,3061,5097,6150,정월 발렌티노,철벽 V,Jeong-wol Valentinus,Fortify V
6,회복,15,액티브,미스터리,아이작 헤인 3세&amp;DUTO,363,2543,364,2548,5091,6186,미우&유키,우정 V,Miu&Yukki,Friendship V
5,공격,11,액티브,오리엔탈,whoisshe,436,3058,290,2030,5088,5389,결전의 바이람,차단 IV,Bayram of the Day,Cancel IV
6,방어,15,액티브,오리엔탈,Echtray,290,2032,436,3055,5087,6028,아마테라스,역습 V,Amaterasu,Counter V
5,공격,11,액티브,판타지,뮤즈,434,3043,290,2031,5074,5407,전장의 장보,역공 IV,Warfare Zhang Bao,CounterATK IV
5,회복,11,패시브,SF,아리씨,362,2534,362,2540,5074,5400,부하 2호 포드,기도 IV,Servant 2. Ford,Prayer IV
5,회복,11,액티브,판타지,ZIS,362,2534,362,2540,5074,5384,암굴의 성모,해제 IV,Virgin of the Rocks,Dispel IV
5,회복,15,액티브,SF,아이작 헤인 3세,362,2536,362,2534,5070,5172,산타 포드,참회 IV,Santa Ford,Repent IV
5,회복,11,패시브,오리엔탈,롸엘,362,2538,361,2532,5070,5376,샤라쿠,회개 IV,Sharaku,Contrite IV
5,방어,15,패시브,판타지,rintarou,289,2025,434,3041,5066,5169,산타클로스,소생 IV,Santa Claus,Resurrect IV
5,공격,15,액티브,미스터리,SEAL,434,3043,289,2022,5065,5176,운디네,흡혈 IV,Undine,Drain IV
5,회복,15,패시브,미스터리,DSmile,362,2536,361,2527,5063,5184,지귀,신성 IV,Jigwi,Sacred IV
5,공격,13,패시브,미스터리,Mx2J,433,3037,289,2022,5059,5255,사라카엘,격노 IV,Sariel,Rage IV
5,방어,13,액티브,판타지,마신황제,289,2025,433,3033,5058,5254,전장의 미카엘,방어 IV,Warfare Michael,Protection IV
5,방어,13,패시브,SF,Cu-rim,289,2025,433,3033,5058,5244,달,소생 IV,The Moon,Resurrect IV
5,회복,13,액티브,오리엔탈,키사,361,2530,361,2528,5058,5245,가니메데,정화 IV,Ganymede,Purify IV
5,회복,15,액티브,판타지,아이작 헤인 3세,361,2530,361,2527,5057,5180,피그말리온,치료 IV,Pygmalion,Cure IV
5,회복,13,액티브,오리엔탈,ICE,361,2530,361,2527,5057,5270,시크릿 백소정,치유 IV,Secret bai Suzhen,Heal IV
5,회복,13,액티브,미스터리,선화,361,2530,361,2527,5057,5279,십이지 양,친목 IV,12 Branches. Sheep,Amity IV
5,방어,13,패시브,판타지,당밀,288,2021,433,3033,5054,5261,맥베스,반격 IV,Macbeth,Retaliate IV
6,공격,14,액티브,오리엔탈,SEAL,432,3028,289,2022,5050,6069,비취부인,역행 V,Mrs. Won-ang,Regress V
5,공격,15,액티브,판타지,송개,433,3033,288,2017,5050,5199,고양이귀 테미스토클레스,강타 IV,Nekomimi Themistocles,Smite IV
6,공격,12,액티브,SF,마신황제,433,3031,288,2018,5049,6203,아이돌 에디슨,폭격 V,Idol Edison,Bombard V
5,방어,13,액티브,오리엔탈,Mirunai,287,2013,433,3032,5045,5272,시크릿 처녀귀신,도발 IV,Secret Virgin Ghost,Provoke IV
6,방어,16,액티브,판타지,브리스카,287,2012,433,3031,5043,6117,르메이,역습 V,LeMay,Counter V
5,회복,13,액티브,오리엔탈,달랑게,359,2516,361,2527,5043,5264,바예지드,보호 IV,Bayezid,Shield IV
5,회복,13,액티브,미스터리,튜훗,359,2516,361,2527,5043,5256,레비아탄,치료 IV,Leviathan,Cure IV
5,회복,13,패시브,오리엔탈,DSmile,359,2516,361,2527,5043,5281,십이지 뱀,평안 IV,12 Branches. Snake,Peace IV
6,공격,12,액티브,오리엔탈,STUDIO NCG,431,3021,288,2020,5041,6192,시바,분쇄 V,Shiva,Smash V
6,방어,13,액티브,판타지,엠퓨,287,2011,431,3022,5033,6106,페이디피데스,회피 V,Pheidippides,Evade V
6,회복,16,액티브,판타지,SHIHYUN,358,2512,359,2518,5030,6046,우리엘,정화 V,Uriel,Purify V
6,방어,16,액티브,미스터리,김치도살자,287,2009,431,3019,5028,6126,이스카리옷,회피 V,Iscariot,Evade V
6,회복,16,액티브,미스터리,inpells,358,2509,358,2512,5021,6115,레이디 인 그레이,치유 V,Lady in Grey,Heal V
6,공격,16,패시브,오리엔탈,브리스카,430,3015,286,2005,5020,6123,도적,행운 V,Bandit,Lucky V
6,방어,13,액티브,SF,ZB,287,2012,429,3006,5018,6065,아문센,회피 V,Amundsen,Evade V
6,회복,14,액티브,미스터리,티루,358,2506,358,2509,5015,6061,교복 앨런 포,정화 V,School Uniform Allan Poe,Purify V
5,방어,12,패시브,판타지,선화,287,2011,429,3004,5015,5324,라캥,간파 IV,Raquin,Sidestep IV
6,공격,13,액티브,미스터리,가탄,429,3006,286,2003,5009,6091,놀부댁,분쇄 V,Nolbu's,Smash V
6,회복,14,액티브,오리엔탈,NINGU,358,2507,357,2502,5009,6019,츠쿠요미,우정 V,Tsukuyomi,Friendship V
5,회복,12,액티브,미스터리,인접,357,2503,357,2501,5004,5476,선댄스 키드,해제 IV,Sundance Kid,Dispel IV
6,회복,15,액티브,판타지,체리핀,357,2500,357,2500,5000,6027,프레이야,해제 V,Freyja,Dispel V
5,공격,12,액티브,판타지,xx이나xx,428,2998,286,2002,5000,5469,달타냥,역공 IV,D'Artagnan,CounterATK IV
5,회복,14,액티브,판타지,망고망구,357,2499,356,2498,4997,5206,메이드장 에리스,우정 IV,Maid Leader Eris,Friendship IV
6,공격,15,액티브,미스터리,NINGU,428,3000,284,1993,4993,6036,베토벤,분노 V,Beethoven,Enrage V
5,방어,12,패시브,SF,선화,285,1999,427,2994,4993,5463,파티의 리자,간파 IV,Lisa at Party,Sidestep IV
5,공격,12,액티브,판타지,92,428,2998,285,1994,4992,5456,전쟁의 적기사,흡혈 IV,The Red Horseman of the Apocalypse,Drain IV
5,방어,12,액티브,판타지,핑고,285,1996,428,2995,4991,5483,카이,도발 IV,Kai,Provoke IV
5,방어,14,패시브,미스터리,POPQN,285,1998,427,2992,4990,5214,파티 왓슨,단결 IV,Party Watson,Solidarity IV
5,회복,12,패시브,미스터리,ICE,357,2501,355,2489,4990,5304,로라,신성 IV,Rora,Sacred IV
5,회복,14,액티브,미스터리,POPQN,355,2491,356,2498,4989,5222,괴테,참회 IV,Goethe,Repent IV
5,방어,12,패시브,SF,톨렛,284,1990,428,2998,4988,5416,사업부 모로,단결 IV,Op. Dr.Moreau,Solidarity IV
5,방어,12,패시브,미스터리,미키,284,1988,428,3000,4988,5312,집사 베니,단결 IV,Butler Benny,Solidarity IV
5,방어,14,액티브,판타지,MORRY,284,1990,428,2998,4988,5220,세르반테스,불굴 IV,Cervantes,Fearless IV
5,공격,14,패시브,판타지,망르,427,2989,285,1998,4987,5146,로엘,격노 IV,Lowell,Rage IV
5,공격,12,액티브,SF,Miteddy,427,2989,285,1998,4987,5447,엠마 심슨,면역 IV,Emma Simpson,Immune IV
5,회복,12,패시브,판타지,슈니아,356,2492,356,2495,4987,5454,발부르가,평안 IV,Walburga,Peace IV
5,공격,12,패시브,판타지,아메라,427,2994,284,1992,4986,5401,고양이귀 케이론,진노 IV,Nekomimi Chiron,Wrath IV
5,방어,12,액티브,미스터리,새끼늑대,284,1992,427,2994,4986,5425,®마법소녀 모로,도발 IV,®Magical girl Dr.Moreau,Provoke IV
5,방어,12,액티브,오리엔탈,아리씨,284,1992,427,2994,4986,5461,파티의 조조,불굴 IV,Cao Cao at Party,Fearless IV
5,방어,12,액티브,미스터리,92,284,1992,427,2994,4986,5440,예식의 이스라펠,철벽 IV,Israfel at Ceremony,Fortify IV
5,회복,12,액티브,판타지,인접,356,2493,356,2493,4986,5471,마흐피야,정화 IV,Red Cloud,Purify IV
5,공격,11,액티브,판타지,hakusai,426,2986,285,1999,4985,5441,예식의 예구디엘,역공 IV,Jegudiel at Ceremony,CounterATK IV
5,공격,12,패시브,SF,미키,427,2989,285,1996,4985,5415,개발자 포드,행운 IV,Dev. Ford,Lucky IV
5,방어,12,패시브,SF,망르,284,1988,428,2996,4984,5448,® 몽고메리,응원 IV,® Montgomery,Support IV
5,방어,12,패시브,미스터리,미키,284,1988,428,2996,4984,5455,죽음의 신부,인내 IV,Bride of  Death,Fortitude IV
5,회복,12,액티브,판타지,마끼아또,356,2497,355,2487,4984,5317,세뜨,심문 IV,S?te,Interrogate IV
5,방어,15,액티브,판타지,슬라정,285,1994,427,2989,4983,5108,해변의 플라톤,방어 IV,Plato on the Beach,Protection IV
6,방어,13,액티브,SF,꾸엠,284,1991,427,2991,4982,6007,소유즈,돌진 V,Soyuz,Charge V
5,방어,14,액티브,미스터리,DSmile,284,1988,427,2994,4982,5228,아이돌 가우스,돌진 IV,Idol Gauss,Charge IV
5,회복,14,액티브,오리엔탈,키사,356,2492,355,2489,4981,5227,아이돌 해모수,치유 IV,Idol Hae Mo-su,Heal IV
5,회복,14,액티브,오리엔탈,anco,355,2487,356,2493,4980,5211,DM 아마테라스,조작 IV,DM Amaterasu,Manipulate IV
5,공격,14,액티브,판타지,세발문어,427,2989,284,1990,4979,5219,아이소포스,면역 IV,Aesop,Immune IV
5,방어,14,패시브,오리엔탈,지유미,283,1986,427,2992,4978,5229,아이돌 장자,응원 IV,Idol ZhuangZi,Support IV
5,방어,15,액티브,미스터리,체리핀,283,1986,427,2992,4978,5153,할로윈 앨런 포,재생 IV,Halloween Allan Poe,Regenerate IV
5,방어,15,액티브,판타지,히사,283,1987,426,2983,4970,5396,오딘,철벽 IV,Odin,Fortify IV
6,방어,15,액티브,미스터리,겨울비,283,1982,426,2985,4967,6135,산타 왓슨,돌진 V,Santa Watson,Charge V
5,공격,15,액티브,SF,카놀라유,425,2977,283,1984,4961,5394,앙리 페탱,강타 IV,Henri P?tain,Smite IV
6,회복,13,액티브,판타지,HICHI,354,2479,354,2481,4960,6057,비너스,해제 V,Venus,Dispel V
5,방어,15,액티브,판타지,아메라,284,1988,424,2972,4960,5379,명조,불굴 IV,Songbird,Fearless IV
6,공격,15,액티브,미스터리,꾸엠,424,2972,283,1981,4953,6008,스카페이스,분노 V,Scarface,Enrage V
5,공격,14,액티브,미스터리,니시,424,2972,283,1981,4953,5212,DM 마사키,흡혈 IV,DM Masaki,Drain IV
5,공격,16,패시브,판타지,죽돌이가싫어,424,2969,283,1982,4951,5030,나르키소스,격분 IV,Narcissus,Frenzy IV
5,회복,11,패시브,판타지,인접,353,2470,352,2469,4939,5333,무인도의 류드,기도 IV,Uninhabited Ryude,Prayer IV
5,방어,11,액티브,미스터리,이말년,280,1966,423,2963,4929,5357,말년의 미우,도발 IV,Miu of Zilioner,Provoke IV
5,회복,15,액티브,SF,슬라정,351,2460,351,2458,4918,5076,라플라스,해제 IV,Laplace,Dispel IV
5,공격,16,액티브,미스터리,쌀맨,421,2949,280,1964,4913,5059,수선화,분노 IV,Daffodil,Enrage IV
5,회복,14,패시브,SF,아이작 헤인 3세,350,2454,350,2450,4904,5170,세기말 루돌프,신성 IV,Century's end Rudolph,Sacred IV
5,회복,14,액티브,판타지,hakusai,349,2449,350,2452,4901,5198,나이팅게일,보호 IV,Nightingale,Shield IV
6,회복,12,액티브,판타지,티루,350,2452,349,2448,4900,6122,만드라고라,징벌 V,Mandrake,Punish V
6,공격,15,액티브,판타지,체리핀,419,2934,280,1960,4894,6114,메데이아,강타 V,Medea,Smite V
6,회복,15,액티브,오리엔탈,페이,348,2439,349,2446,4885,6081,해변의 백소정,치유 V,Bai Suzhen on the Beach,Heal V
6,공격,13,액티브,SF,엠퓨,417,2924,279,1956,4880,6054,히아신스,차단 V,Hyacinth,Cancel V
5,방어,14,패시브,판타지,anco,278,1950,418,2929,4879,5185,향랑,수호 IV,Hyang-lang,Guard IV
5,공격,15,액티브,오리엔탈,나크비,417,2923,278,1947,4870,5051,촉룡,강타 IV,Zhulong,Smite IV
5,공격,15,패시브,판타지,inpells,417,2925,278,1945,4870,5083,헤라클레스,격노 IV,Heracles,Rage IV
5,방어,14,액티브,SF,NINGU,278,1947,417,2923,4870,5175,잠자는 공주,방어 IV,Sleeping Princess,Protection IV
5,공격,12,패시브,미스터리,레피,417,2922,278,1947,4869,5280,십이지 돼지,진노 IV,12 Branches. Pig,Wrath IV
5,회복,12,액티브,SF,은화,348,2440,347,2429,4869,5238,해적 파블로프,징벌 IV,Pirate Pavlov,Punish IV
5,방어,12,패시브,미스터리,KEIrare,278,1949,416,2916,4865,5286,오피스 실비아,근성 IV,Office Sylvia,Endurance IV
5,공격,12,액티브,판타지,Cu-rim,416,2916,278,1947,4863,5269,시크릿 셀라,역공 IV,Secret Sella,CounterATK IV
5,공격,12,액티브,판타지,목각돌고래,417,2923,277,1939,4862,5294,더글러스 베이더,분노 IV,Douglas Bader,Enrage IV
5,방어,14,패시브,미스터리,HICHI,278,1947,416,2912,4859,5168,산타 에리스,인내 IV,Santa Eris,Fortitude IV
5,방어,12,액티브,오리엔탈,먹는빵,278,1947,415,2911,4858,5235,해변의 화영,억압 IV,Hua Rong on the Beach,Suppress IV
5,회복,12,액티브,판타지,DSmile,347,2432,346,2426,4858,5252,바닐라,친목 IV,Vanilla,Amity IV
5,방어,12,액티브,판타지,MORRY,276,1935,416,2917,4852,5246,명왕성,골절 IV,Pluto,Crack IV
5,방어,15,패시브,판타지,죽돌이가싫어,276,1935,413,2894,4829,5055,사자왕 리차드,인내 IV,Lion King Richard,Fortitude IV
6,회복,13,액티브,SF,HICHI,343,2406,345,2416,4822,6039,트라이포드,징벌 V,Tripods,Punish V
6,공격,13,액티브,오리엔탈,라쿠나,412,2888,276,1933,4821,6034,불가사리,강타 V,Tremors,Smite V
5,공격,14,액티브,판타지,ZB,412,2888,275,1927,4815,5069,교복 길가메시,속공 IV,School Uniform Gilgamesh,Swipe IV
5,공격,11,액티브,판타지,Mx2J,412,2888,275,1927,4815,5319,노발리스,차단 IV,Novalis,Cancel IV
5,방어,14,액티브,SF,망르,275,1927,412,2885,4812,5109,해변의 몽고메리,골절 IV,Montgomery on the Beach,Crack IV
6,회복,14,액티브,미스터리,JUNA,343,2403,343,2406,4809,6040,셜록 홈즈,우정 V,Sherlock Holmes,Friendship V
5,방어,13,액티브,미스터리,모기,274,1921,412,2887,4808,5200,베니,철벽 IV,Benny,Fortify IV
5,회복,11,액티브,미스터리,KEIrare,344,2411,342,2397,4808,5326,생클레르,해제 IV,Sainclair,Dispel IV
5,공격,14,패시브,미스터리,다군,411,2880,275,1924,4804,5123,추석 를루타뷰,격노 IV,Thanksgiving Rouletabille,Rage IV
5,회복,11,패시브,SF,세발문어,343,2406,342,2397,4803,5313,샤를로트,회개 IV,Sharlotte,Contrite IV
5,방어,14,액티브,판타지,지유미,274,1923,411,2877,4800,5117,수염 노스트라다무스,역습 IV,Beard Nostradamus,Counter IV
5,회복,11,액티브,오리엔탈,Hecks,343,2405,342,2395,4800,5410,전장의 길평,해제 IV,Warfare Ji Ben,Dispel IV
5,공격,11,액티브,오리엔탈,곰탕,411,2882,273,1917,4799,5434,물놀이 토끼,분노 IV,Waterpark Rabbit,Enrage IV
5,회복,11,액티브,미스터리,톨렛,343,2401,342,2397,4798,5442,예식의 할파스,우정 IV,Halphas at Ceremony,Friendship IV
5,회복,11,액티브,SF,GAMBE,343,2401,342,2397,4798,5449,베넷 로스,참회 IV,Benet Ross,Repent IV
5,공격,11,액티브,오리엔탈,마끼아또,411,2882,273,1914,4796,5426,®마법소녀 콩쥐,분쇄 IV,®Magical girl Kongjwi,Smash IV
5,방어,11,패시브,SF,문어인간,274,1923,410,2873,4796,5314,맥스웰,소생 IV,Maxwell,Resurrect IV
5,방어,11,액티브,미스터리,갱이,273,1915,411,2879,4794,5470,제인 에어,재생 IV,Jane Eyre,Regenerate IV
5,회복,14,액티브,미스터리,Fel,342,2399,342,2395,4794,5162,가고일,보호 IV,Gargoyle,Shield IV
5,회복,14,액티브,오리엔탈,SHIHYUN,341,2391,343,2403,4794,5110,해변의 티무르,우정 IV,Timur on the Beach,Friendship IV
5,방어,11,액티브,SF,아리씨,273,1915,411,2877,4792,5432,물놀이 에디슨,억압 IV,Waterpark Edison,Suppress IV
5,공격,14,액티브,SF,폰단테,410,2874,273,1917,4791,5147,포드,흡혈 IV,Ford,Drain IV
6,공격,12,액티브,미스터리,ZB,410,2875,273,1914,4789,6059,교복 스카페이스,폭격 V,School Uniform Scarface,Bombard V
5,공격,13,패시브,SF,POPQN,410,2871,274,1918,4789,5230,아이돌 포드,행운 IV,Idol Ford,Lucky IV
5,공격,14,패시브,미스터리,POPQN,410,2871,273,1917,4788,5388,프레키,격분 IV,Freki,Frenzy IV
5,회복,14,액티브,오리엔탈,ZB,342,2399,341,2389,4788,5164,월하의 이백,심문 IV,Li Bai under the Moon,Interrogate IV
5,회복,14,액티브,오리엔탈,후니,341,2386,341,2391,4777,5371,느와르 아라하바키,치료 IV,Noir. Arahabaki,Cure IV
5,방어,14,액티브,미스터리,마신황제,273,1912,409,2863,4775,5385,지네브라,회피 IV,Ginevra,Evade IV
5,공격,14,액티브,판타지,나묘,408,2861,273,1912,4773,5115,파괴왕 앙골모아,폭격 IV,Destroyer Angol Mois,Bombard IV
5,방어,14,패시브,오리엔탈,SEAL,273,1910,408,2861,4771,5135,우륵,반격 IV,Ureuk,Retaliate IV
6,공격,11,액티브,판타지,슬라정,408,2861,272,1903,4764,6056,이데아 플라톤,분노 V,Idea Plato,Enrage V
6,방어,14,액티브,SF,CTYPE,270,1895,407,2854,4749,6024,다이슨 스피어,도발 V,Dyson Sphere,Provoke V
5,회복,16,액티브,판타지,하이미,338,2368,337,2362,4730,5043,밀라디,참회 IV,Milady de Winter,Repent IV
5,공격,14,액티브,오리엔탈,inpells,404,2833,270,1889,4722,5103,멘레이키,고양 IV,Menreiki,Enhance IV
5,회복,14,패시브,오리엔탈,HyeonA,336,2356,337,2363,4719,5086,안도전,평안 IV,An Daoquan,Peace IV
5,방어,13,패시브,SF,eyehead,268,1882,404,2833,4715,5194,신비주의 캡틴키드,반격 IV,Mystictism Captain Kid,Retaliate IV
5,공격,13,액티브,미스터리,NINGU,402,2814,269,1886,4700,5189,정월 까치,면역 IV,Jeong-wol Magpie,Immune IV
5,공격,14,액티브,미스터리,"엉덩국, MORRY",401,2810,268,1882,4692,5100,스티븐 P 헌터,분쇄 IV,Steven P. Hunter,Smash IV
6,방어,12,액티브,판타지,코코립,267,1872,402,2818,4690,6013,잭 프로스트,재생 V,Jack Frost,Regenerate V
5,공격,11,액티브,판타지,Mx2J,401,2810,268,1880,4690,5297,지젤,차단 IV,Giselle,Cancel IV
5,공격,11,액티브,오리엔탈,eyehead,401,2807,267,1869,4676,5262,뭄타즈,분쇄 IV,Mumtaz,Smash IV
5,공격,14,액티브,판타지,라쿠나,400,2804,267,1872,4676,5079,벨제붑,차단 IV,Beelzebub,Cancel IV
5,방어,11,액티브,SF,히사,266,1868,401,2807,4675,5288,오피스 피오나,역습 IV,Office Fiona,Counter IV
5,공격,14,액티브,판타지,스농이,401,2808,266,1865,4673,5355,학교의 마르틴,강타 IV,School Martin,Smite IV
5,회복,11,패시브,미스터리,히사,333,2333,334,2339,4672,5295,다윈,회개 IV,Darwin,Contrite IV
6,공격,13,액티브,미스터리,MORRY,400,2803,266,1868,4671,6022,블랙달리아,역행 V,Black Dahlia,Regress V
5,회복,11,패시브,판타지,스노우볼,333,2336,333,2334,4670,5289,오피스 에리스,기도 IV,Office Eris,Prayer IV
5,방어,14,패시브,판타지,키사,266,1863,400,2801,4664,5346,트리테미우스,인내 IV,Trithemius,Fortitude IV
5,회복,15,패시브,오리엔탈,오드,332,2323,333,2334,4657,5020,바리데기,평안 IV,Bali Princess,Peace IV
5,방어,15,액티브,SF,죽돌이가싫어,266,1863,398,2787,4650,5011,테슬라,방어 IV,Tesla,Protection IV
5,공격,13,패시브,미스터리,MORRY,398,2787,265,1855,4642,5156,밀리터리 미우,진노 IV,Military Sella,Wrath IV
5,공격,13,액티브,SF,H2SO4,397,2779,266,1861,4640,5136,브람스,역공 IV,Brahms,CounterATK IV
5,방어,13,액티브,SF,STUDIO NCG,265,1860,397,2779,4639,5129,고양이귀 테슬라,도발 IV,Nekomimi Tesla,Provoke IV
5,방어,13,패시브,미스터리,ZB,265,1855,397,2783,4638,5078,산티아고,소생 IV,Santiago,Resurrect IV
5,공격,13,액티브,판타지,똥구,399,2796,263,1840,4636,5138,로키,고양 IV,Loki,Enhance IV
5,회복,13,패시브,미스터리,CTYPE,331,2319,331,2317,4636,5130,고양이귀 미우,회개 IV,Nekomimi Miu,Contrite IV
5,공격,13,액티브,판타지,하이미,396,2773,265,1855,4628,5116,사랑의 네시,역행 IV,Loch Ness Monster of Love,Regress IV
5,회복,13,액티브,SF,슬라정,331,2317,330,2311,4628,5124,추석 라이카,해제 IV,Thanksgiving Laika,Dispel IV
5,방어,13,액티브,SF,나예,263,1845,397,2779,4624,5157,강철의 파이어플라이,억압 IV,Steel Firefly,Suppress IV
5,방어,12,패시브,SF,새끼늑대,264,1851,396,2773,4624,5205,집사 테슬라,인내 IV,Butler Tesla,Fortitude IV
5,공격,14,액티브,SF,죤디,395,2769,264,1851,4620,5063,마담 퀴리,폭격 IV,Marie Curie,Bombard IV
5,방어,13,액티브,SF,HICHI,264,1851,395,2767,4618,5128,네오 냥머신 Mk-VII,회피 IV,Neo Nyan Machine Mk-VII,Evade IV
5,공격,13,패시브,판타지,xx이나xx,395,2764,264,1851,4615,5161,공주,격분 IV,Princess,Frenzy IV
5,방어,13,액티브,판타지,죽돌이가싫어,263,1845,395,2769,4614,5075,마법소녀 셀라,재생 IV,Magical girl Sella,Regenerate IV
5,공격,14,액티브,SF,HICHI,394,2761,264,1849,4610,5065,에니그마,강타 IV,Enigma,Smite IV
5,회복,13,패시브,미스터리,Cu-rim,328,2299,329,2305,4604,5144,카론,평안 IV,Charon,Peace IV
5,회복,13,패시브,미스터리,호밀빵,328,2296,329,2307,4603,5378,과보,안위 IV,Kua Fu,Empower IV
5,공격,13,액티브,오리엔탈,삽우물,394,2761,263,1841,4602,5370,허생,흡혈 IV,Heo Saeng,Drain IV
5,공격,13,액티브,미스터리,이규장,395,2767,262,1834,4601,5380,몰랑이와 에리스,차단 IV,Eris with Molang,Cancel IV
5,방어,13,패시브,판타지,세발문어,263,1845,393,2755,4600,5369,느와르 누아다,단결 IV,Noir. Nuada,Solidarity IV
5,공격,13,액티브,오리엔탈,제뉴,394,2758,263,1841,4599,5377,풍백,역행 IV,The Wind Master,Regress IV
5,회복,14,액티브,미스터리,랑자,328,2296,329,2303,4599,5302,앙투안 카렘,해제 IV,Marie-Antoine Car?me,Dispel IV
5,방어,14,패시브,판타지,xx이나xx,262,1837,394,2761,4598,5300,웨딩 지구,응원 IV,Wedding Earth,Support IV
5,회복,13,액티브,판타지,히사,328,2299,328,2297,4596,5386,라그나르,보호 IV,Ragnar,Shield IV
5,방어,13,패시브,판타지,인접,263,1840,393,2755,4595,5393,툴루즈의 레몽,수호 IV,Raymond IV,Guard IV
5,방어,14,패시브,판타지,마끼아또,262,1839,393,2755,4594,5257,드레이크,단결 IV,Drake,Solidarity IV
5,회복,14,패시브,판타지,박냠,327,2293,328,2296,4589,5042,크리스티안,안위 IV,Christian,Empower IV
5,회복,14,액티브,SF,은화,327,2293,328,2296,4589,5283,오피스 파블로프,징벌 IV,Office Pavlov,Punish IV
5,방어,14,액티브,미스터리,nyanya,262,1837,393,2750,4587,5308,헬렌 킬러,철벽 IV,Helen Killer,Fortify IV
5,회복,14,액티브,미스터리,은화,327,2290,327,2293,4583,5253,바라키엘,해제 IV,Barachiel,Dispel IV
6,방어,11,액티브,오리엔탈,CTYPE,261,1827,393,2755,4582,6044,구미호,회피 V,The Nine-tailed Fox,Evade V
5,공격,14,패시브,미스터리,목각돌고래,392,2749,261,1828,4577,5268,판도라,행운 IV,Pandora,Lucky IV
5,방어,14,액티브,오리엔탈,NINGU,262,1834,391,2743,4577,5277,모두의 까치,골절 IV,Magpie of all,Crack IV
5,회복,14,액티브,판타지,snavi,327,2290,326,2287,4577,5070,교복 그렌델,치료 IV,School Uniform Grendel,Cure IV
6,공격,12,액티브,SF,HICHI,392,2748,261,1827,4575,6050,HaaL9000,AE36 붕괴,HaaL9000,AE36 Collapse
5,방어,13,액티브,판타지,이규장,261,1829,392,2744,4573,5074,마법소녀 비너스,철벽 IV,Magical girl Venus,Fortify IV
5,방어,14,액티브,판타지,튜훗,260,1825,392,2747,4572,5251,전장의 라파엘,역습 IV,Warfare Raphael,Counter IV
5,방어,14,패시브,오리엔탈,후니,260,1822,392,2746,4568,5329,마법소녀 닭,응원 IV,Magical girl Chicken,Support IV
6,방어,12,액티브,판타지,MORRY,260,1824,391,2740,4564,6045,사탄,방어 V,Satan,Protection V
5,회복,13,패시브,미스터리,재바우,324,2272,324,2272,4544,5102,샘 스페이드,격려 IV,Sam Spade,Encourage IV
