Number,FamilyName,GivenName,ResourceName,ImageIndex,SortOrder,AddedSeason,AddedAs,Sell,Fusion,NoneRewardCategory,RewardCategory,Cost,Sex,Faction,FusionType,Rarity,AllowSpecialView,SpecialViewType,CraftPenaltyExist,EasyBindAble,BaseCardExp,BaseExp,BaseCost,BaseHp,BaseAtk,BaseMaxLevel,MaxHp,MaxAtk,EnhanceCount,EnhanceIncRate,EvolveCount,EvolveIncLevel,EvolveReqPoint,Passive,SkillIndex,SkillLevel,PassiveSkillIndex,PassiveSkillLevel,Role,PortraitWidth,PortraitHeight,PortraitOffsetX,PortraitOffsetY,SpineScale,CollectionInvisible,WayToGet,CardDesc,Illustrator,WornItemNumber
10103,,델핀,설날2,9003,101030,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10111,,미우,메이드1,9001,101110,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10112,,셀라,메이드1,9002,101120,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10113,,델핀,메이드1,9003,101130,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10121,,미우,메이드2,9001,101210,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10122,,셀라,메이드2,9002,101220,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10123,,델핀,메이드2,9003,101230,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10131,,미우,메이드3,9001,101310,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10132,,셀라,메이드3,9002,101320,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10133,,델핀,메이드3,9003,101330,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10141,,미우,아이돌1,9001,101410,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10142,,셀라,아이돌1,9002,101420,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10143,,델핀,아이돌1,9003,101430,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10151,,미우,아이돌2,9001,101510,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10152,,셀라,아이돌2,9002,101520,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10153,,델핀,아이돌2,9003,101530,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10161,,미우,해적1,9001,101610,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10162,,셀라,해적1,9002,101620,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10163,,델핀,해적1,9003,101630,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10171,,미우,해적2,9001,101710,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10172,,셀라,해적2,9002,101720,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10173,,델핀,해적2,9003,101730,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10181,,미우,레바,9001,101810,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10182,,셀라,레바,9002,101820,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10183,,델핀,레바,9003,101830,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10191,,미우,왕의전쟁1,9001,101910,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10192,,셀라,왕의전쟁1,9002,101920,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10193,,델핀,왕의전쟁1,9003,101930,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10201,,미우,왕의전쟁2,9001,102010,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10202,,셀라,왕의전쟁2,9002,102020,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10203,,델핀,왕의전쟁2,9003,102030,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10211,,미우,시크릿1,9001,102110,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10212,,셀라,시크릿1,9002,102120,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10213,,델핀,시크릿1,9003,102130,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10221,,미우,시크릿2,9001,102210,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10222,,셀라,시크릿2,9002,102220,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10223,,델핀,시크릿2,9003,102230,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10231,,미우,오피스1,9001,102310,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10232,,셀라,오피스1,9002,102320,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10233,,델핀,오피스1,9003,102330,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10241,,미우,오피스2,9001,102410,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10242,,셀라,오피스2,9002,102420,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10243,,델핀,오피스2,9003,102430,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10251,,미우,웨딩 1,9001,102510,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10252,,셀라,웨딩 1,9002,102520,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10253,,델핀,웨딩 1,9003,102530,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10261,,미우,웨딩 2,9001,102610,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10262,,셀라,웨딩 2,9002,102620,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10263,,델핀,웨딩 2,9003,102630,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10271,,미우,마법소녀 1,9001,102710,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10272,,셀라,마법소녀 1,9002,102720,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10273,,델핀,마법소녀 1,9003,102730,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10281,,미우,마법소녀 2,9001,102810,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10282,,셀라,마법소녀 2,9002,102820,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10283,,델핀,마법소녀 2,9003,102830,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10291,,미우,무인도 1,9001,102910,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10292,,셀라,무인도 1,9002,102920,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10293,,델핀,무인도 1,9003,102930,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10301,,미우,무인도 2,9001,103010,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10302,,셀라,무인도 2,9002,103020,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10303,,델핀,무인도 2,9003,103030,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10311,,미우,학교 1,9001,103110,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10312,,셀라,학교 1,9002,103120,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10313,,델핀,학교 1,9003,103130,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10321,,미우,학교 2,9001,103210,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10322,,셀라,학교 2,9002,103220,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10323,,델핀,학교 2,9003,103230,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10331,,미우,바니 1,9001,103310,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10332,,셀라,바니 1,9002,103320,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10333,,델핀,바니 1,9003,103330,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10341,,미우,바니 2,9001,103410,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10342,,셀라,바니 2,9002,103420,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10343,,델핀,바니 2,9003,103430,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10351,,미우,몰랑이,9001,103510,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10352,,셀라,몰랑이,9002,103520,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10353,,델핀,몰랑이,9003,103530,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10361,,미우,하수인 1,9001,103610,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10362,,셀라,하수인 1,9002,103620,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10363,,델핀,하수인 1,9003,103630,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10371,,미우,하수인 2,9001,103710,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10372,,셀라,하수인 2,9002,103720,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
10373,,델핀,하수인 2,9003,103730,[],,1,1,true,"[99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,2,0,0,0,,,,,0,0,0,0,0,10,0,0,5,7,2,20,"[10000, 15000, 2000000000]",0,0,0,0,0,Wild,0,0,0,0,1,1,,,,"[0, 0, 0, 0]"
